562	1	"Dear @CAPS1 @CAPS2 @CAPS3, @CAPS4 you know @PERCENT1 of people today use the computer for necessary reasons? @CAPS5's true! @CAPS5's a fact the computer can help you with keeping in touch with friends, getting the latest news, and even gives you map access. Let me tell you some important facts about the computer. Of course, we all have friends in different cities and/or states! Instead of over charging a phone bill, many people keep in touch via email. Email is high tech, and super easY! All you need is your friends email adress and you can send them anything from a friendly hello, to @CAPS1 pictures of the family. Teens love to chat with friends and they're able to get to know each other better through the computer. Sites such as facebook are certainly popular with this generation of teens. The fun messages are what makes everything so great. Keep in mind all the avaiible ways to get in touch with friends and see why the computer is so great. Everytime I log onto the computer I'm able to see the latest news updates! I remember going on and seeing something pop up about my favorite band breaking up. Thanks to the computer I got to read all about @CAPS5 and I was extremely glad I'd seen that because if I hadn't I wouldn't of got to see their last concert. While I do understand, the computer @MONTH1 not be the healthiest activity, @CAPS5 definaltly is a great news source and everyone reads the news whether @CAPS5 be political, or about celeberties. Knowledge about what's currently happening in our country, and exercise is equally as important therefore, I'd be the first to support the computer as a possitive effect on people today. Have you ever been lost? Maybe you didn't write down the correct directions, or couldn't remember. Next time bok up directions on the computer! @CAPS5's so helpful and could really save you a hastle. There're so many websites that have maps you can print out, such as map quest. @CAPS5's a much easier, clearer way to understand where exactly you need to go. In my opinion @CAPS5 can help so much and @CAPS5 would be the right idea to go cheer @CAPS5 out today. Imagine all the places you could go just by getting a map online! Keep this in mind as one of the many great things about the computer. Now that you know some posotives about the computer, remember how they could benefit you! Being able to chat with friends is one of the best! Don't forget about hearing the latest news, and finally, never get lost again, just print out a map. There's no doubt in my mind the computer has a very possative effect on every one! The time is now to get out there and pick up a computer for yourself!"	5	5		10																					
564	1	"The question is does computers have a positive effect on society? Yes computers definetly have a positive effect on society. Computers teach hand-eye coordiantion, give people the ability to learn about faraway people and places and allows people to talk to other people online. Computers put a positive effect of people. First, Computers teach people hand-eye coordination. I mean, computers help people learn how to use there eyes and hands t the same time. A survey conducted by @PERSON3 shows that @NUM1 out of @NUM2 people have better hand-eye coordiantion that use computers them that don't. Proffessor @PERSON1 says ""people that use a computer are much more coordinated than any othe person, it is a great discovery."" You @MONTH1 be thinking that s computer would make you less coordianted BUT, computers really help hand-eye coordination in people. In conclusion the more you get to learn hot to use a computer the better hand-eye coordinated you will be. Second, computers allow people to be able to learn about far away places and people. i mean that a computer can help you learn about a faraway @CAPS3 without paying a fortune in money to go the @CAPS3. I remember the time @CAPS4 my mom and dad was going to go to @CAPS1 to see a lot of the landmarks and my uncle came to my house with a brand new computer and my parents ended up staying home and saved themselves a large amount op money. Famous explorer @CAPS2 smome says ""before I go anywhere I always google it on my computer to learn about life, climent, etc, on the @CAPS3. I know you @MONTH1 be thinking that it would be a better experience to go to the @CAPS3 but, it is really expensive to go to very faraway countries. In conclusion, computer can help you save money and help you learn. Third, computers lets people talk to other people online. i mean people go to special websites just to talk to friends. A survey done by @ORGANIZATION1. Shows that @PERCENT1 of people talk to other people over those websites. aAmous social worker @PERSON2 says ""@CAPS4 people use these websites it helps them with their vocabulary and social abilities."" I know you @MONTH1 be thinking those websites are dangerous is at, viris software can prevent danger. In conclusion social abilities are up with computers. Lastly, computers teach people about faraway places, help social abilities and learn hand-eye coordination. Computers can help society and learning so help the growth technology today!!!"	4	4		8																					
573	1	"Dear @CAPS1 of the @ORGANIZATION1, @CAPS2 has been a debate on whether modern computer activities are good for people or bad for the people. Some people think that it benefits society because computers can teach hand eye coordination, they can help people learn about faraway places, and allow people to interact with friends. Al of this seems to prove that computers are good for society, but truely it is not. People who use their computers too much can have some harmed side effects, including obesity, red eyes, and even can get cyber bullied. People are using computers to an extent to which it is bad for their health. The number one problem of the @LOCATION1 is obesity. It seems that people are getting fatter every day. Computers are definetly taking part in the problem. People are spending too much time on their computers and are spending less time exercising, enjoying nature, and interacting with family and friends. These people are spending hours and hours in front of a computer getting heavier every day. They start to eat their feelings because of how lonely they are. This process continues until the certain person can barely yet out of their chair. Obesity is not the only problem that is damaging their health, their eyes are being damaged also. It is obvious that more & more people are having problems with @CAPS2 eyes everyday. Computers are making this happen. When a certain person is on the computer for only an hour, they are damaging their eyes tremendously. The computer screen is straining their eyes horribly & for the people who are on the computer @NUM1 - @DATE1 hours a day are pretty much sending their eyes to blindness. When I go onto the computer for only @NUM2 minutes my eyes start to water. It is a devastating outcome of using a computer too much. Computers are damaging peoples health & @CAPS2 should be something done about it. Although computers aren't only damaging people health they are also ruining peoples lives. Bullying has been a major problem in the @LOCATION1 for many years. Kids would be bullyed all day in school and always had a horrible time. But when they got to go home they could be comforted by their family and friends. Computers have recently included a system where you can video chat with friends or @ORGANIZATION2. This can be a wonderful thing unless used in the wrong way. As I pointed out before kids are bullied a by in school but when they got home they were able to leave that horrid life behind and be a normal kid. Not any more. This new @ORGANIZATION2, video chat, @CAPS4, etc. has brought the unlucky bullied students a one way ticket to getting cyber bullied. I have heard of a case where a student was cyber bullied to such an extent that she suicided on the internet to show how depressed she was. Computers made that event possible. Video chat, @CAPS3, @CAPS4, etc. gives bullies a chance to make their prey depressed into a point where they consider suicide. I can understand why you would contradict my argument but I truely hope that you will be able to understand why this is so important. Obesity, straining the eyes, & cyber bullying should be in my mind enough evidence that computers are bad to get you to write an article about these horrid machines. They are causing a variety of problems in peoples health, mind, etc. I really hope you will consider writing this article."	5	5		10																					
574	1	"You must be insane! Computers are very important to society. My first reason is, computers can be used for research. Secondly, can be made. Lastly, you can talk and video chat. These are my three reasons why computers are important to society. If you want to know more send on. Firstly, computers can be used for research. For example, what if your boss wats to find the of products ? All you have to do is go to www.google.com, and look it up! Is is that easy. Also what if you need to do reasearch on @ORGANIZATION1 for school? Instead of reading books about him, you can type in his name, and theres your information. In @CAPS1 @NUM1 out of @NUM2 kids/adults use the computer for research. This is my first reason. Secondly, purchases can be made. What if you would like to buy a plane ticket to @LOCATION1 to help? You can go on the computer and buy a ticket at your convenience. You can order order all types of that needed to @LOCATION1. Or that a relative/friend can have a. How way simplier than going out and doing it yourself. This is my second reason. Lastly you can talk and video chat. You own a other people, and you all in diffreent country need a a video meeting. What if you have relatives that live far away that you miss alot? You can have a video family. this is my last reason. I hope you consider my reasons why computers are very important to society."	4	4		8																					
575	1	"Dear Local Newspaper, Computers have a positive effect on people because it teaches them hand-eye coordination, the ability to learn about people and places and allows for people to entertain themselves. As I said before computers are very useful for the advances of hand-eye coordination. Hand-eye coordination is very important in our current world because in order to play sports and type effectively you must have hand-eye coordination. When I was a boy of @NUM1 years I had survey low hand-eye coordination skills and my playing suffered because of it. Now after a couple yours of playing online my baseball, lacrosse and basketball skills have improved from playing online and practicing. Also my typing has gone up from @NUM2 words-per-minute. In @NUM3 words-per-minute. Allowing me to write reports faste and allow more time for revision. But the internet also allow me to search the web to make the aspect of my report go much faster... Though out people needed to suport their opinions and. Now the internet for a person to such to find facts relating to their topic. This bad of help can male school projects easier, make students be even smaller and give opportunity to help in need. As I got ready @NUM4 while my position paper this year. I realized I needed @NUM1 usually this would be difficult but with the help of computers, research can be made a whats let easier. Secondly, I learned so much while my @CAPS1 @CAPS2, like for example don't really pick the president. The votes they gave actually elect a spesculative to go to the @CAPS2 to. Finally, as the earthquake in @LOCATION1 I was able to donate through the @CAPS3 @CAPS4 website. These examples show how important the internal to learn about people and places, maybe give a helping hand. Finally, the last great thing about the internet and computers is that you can entertain yourself through online games and movies. My mom is always telling me I should ways to myself without dragging her into playing catch with me the internet and computers allow me to play online gones by myself. Secondly, movies on computers can be a real time if you want to around. These are the reasons why I believe computers are important for improving eye-hand coordination, learning about different people and places, and the ability entertain you self. Though my opinion will only count to myself I hope you will to stress the importance of computers in your future articles."	5	5		10																					
576	1	"Dear Newspaper, I believe comuputer have made a great effect on people in society. I believe this because they make you smarter, they help with entertainment needs, they also give you the option to socialize with websites, and online chatting. theese are things people need in every da life and heres now. One reason why I believe computers benefitt people in society, is with the simple fact that computers teach you things. I mean sure you can pick up a book, but why? with a computer you can quickly, and easily type in what you need to know and within seconeds you have @NUM1 million sites that can tell you what you need to know. Computers can also show you places that you've always wanted to see and learn about, the computer can tell you an exact location and information about the area. I know your thinking to yourself. ""wow how cool!!"" but that nothing wait untill you hear what else i have to say! Computers can give you instructions on how to build stuff, step by step instruction to create a work of art. My seconed reason is computers can give you entertainment like playing games, watching movies, and tv shows you missed because you were at work or doing something important. My last reason why computers benefit society is with entertainment, you can make friends or chat with the ones you have, with websites like facebook, @CAPS1, @CAPS2, ect. Making friends or keeping up with the ones you have in a positive way help fight depression. If your always happy on the computer. Therefore you'll have nothing to be depressed about. Also if you have any questions at all that you have wondering in your @CAPS3 ask the computer and it will awnser your questions throughly, and leave you satisfied with an awnser. As you can see computers can do many great things, and what I said is only a few things computers are capible of just watch, computers will be apart of our lives more and more and if you can't use one you @MONTH1 have a hard time. please if you have a different opinion consider my decisons. Thank you for your time."	4	4		8																					
577	1	"You say that computers are bad and does not help any one in these physical life but some people go on the computer to find yoga poses and diest tips and how does that not help them physicaly and mentaly. Computers they @MONTH1 get kid in a lot of trouble they chat on (@CAPS1, facebook twitter, etc...) but they also don't know whos behind the computers they spend so much time on that @CAPS1 thing. That they don't attention to life itself. Now there are good parts about the computer you can find things you need and you can check travel sites etc... so you can not say that the computer is all that bad it helps a lot of people. So you should really be consider judging the skills of the computer they really do help in life. And they do help people that have physical needs."	3	3		6																					
585	1	"Dear Newspaper, Computers! Computers! Computers! Computers seem to be the talk of the year. Many people believe that computers are needed for everyday life, but I would have to disagree. In my opinion we do not need computers. The effects computers have on kids and adults are astonishing. Humans today are not spending as much time in nature and excirsising for a healthy body and a healthy planet. Also, as us kids are growing up, we have too many advantages because of computers. Thirdly, so much money is being used towards computers and not whats truely important! As you can see these three reasons alone should persuade anyone to believe that computers are harmful to all areas of life. First off, as we continue to use computers our natural environment is going to waste. The effects on nature and people are horrible. Polution is being spread all over the planet! People are becoming addicted to computers. I know it will surprise you when I tell you that the average person spends about ten hours on a computer a day! This is about half the day! This is a terrifying effect on people, because now these computers are brain washing us! Instead of going on the computer all day, we should be going outside to enjoy fresh air and the sun. Their the more, computers have us sitting inside all day and not getting any excirsive, which is a health issue we need to learn about the little things and be thankful for what we already have! Consiquently, banning computers would have a positive effect. Today, many are loosing their ability to write card forgetting about the simple things life has to offer would writing an essay with a pencil and paper be so bad? This @MONTH1 be old fashioned, but there are an enormous amount of great effects for using pen and paper. Maybe, the @ORGANIZATION2 states would become smarter and contain more knowledge. By writing everything out is proven to help remember important facts easier and for a longer amount of time, writing on paper is like writing it in you brain. Therefore, students, children and adults would benefit by having better handwriting. Since most information is typed on the computer people are forgetting how to write neatly, clearly, and resonsibly. @PERSON1 is an english teacher that has been with the @ORGANIZATION1 school since before computers, she has seen the horrible effects taking place on her students right befor her eyes. @PERSON1 told me, ""@CAPS1, students are completely absorbed in computers and have no life, energy, or reativeness in them anymore! Kids have too many advantages with computers and not taking the time. Last, but most definetley not least is my third reason as to computers are effecting humans negetively. Humans are sending huge amounts of money on getting the latest computer technology. Most of people pay chedes are being used for their computers. These fancey computers are very expensive, but also very useless. In my opinion many people are just following a trend. Instead, the money can be spent on schools, and especially the wars! Do you hear the humming of the computer the clicking of the buttons? Realize that these sounds are not what you should be spending! To wrap it up, computers effect people. There are many reasons to support this, but here are three. One is that people are not spending any time in nature! Another is that people of all ages are becoming brainwashed by this electronic and not spending the time to learn things in quality. Thirdly, people are using all there money on those computers! I know some people think computers are very usefull,but I know now, after you have read this article, you know how unuseful computers really are."	5	6		11																					
587	1	"More and more people use computers in fact about @PERCENT1 of @CAPS1.T has computers, everyone uses them. I think they are very good to have because you can use them for emailing, jobs, and schoolwork. This is why I think having a computer is a good things what do you think? As I was say computers are good for emailing, even I.ming. lets say you play baseball and you forgot what time your game is. You can just push that power button and tree to your coach asking what time you need to be at the feild. Also theres I.Ming, its wen you can talk to your friends online its a great way to comunicate and meet new people. Emailing is great, its so hi-tect you can email one of your family members who live thousand miles away from you. I once did that my aunt's lisa was in florida and i asked her to send me pictures of the water and the beaches and she did, they were eye catching. Next reason why computers are good to have is for jobs. In todays world everything is ran by computers for example each registers. A.T.M. and car are ran off of computers. So having it for a job is great. Lets your tells you to fax over a copy can do it the computer within a minute i know my dads job requires of he keeps it all to his witch on his desktop on his laptop. This is why most jobs have computers. Do you are one? Lastly, school was computers . For example my teacher on his computer atendence, homework and . If he didn't have that, he would be lost. Its also good for the kids too. Every week in social studies we have to look up the presidents and i use my laptop for that. Did you know is a program were you can look at your grades and missing assignments? It's call power school. Computers are great for school. I think every one should have one. So what do you think about them? Are they amazing or what? I think are very helpful because you can use them for emailing, working, and school work. If it wasn't for computers we would really know as much as we do now. About @PERCENT1 of @CAPS1.T have them. Computers are gonna help you through life alot, welcome to the real world."	5	4		9																					
595	1	"Dear @CAPS1, @CAPS2 @MONTH1 be true that computers @MONTH1 make people exercise less, enjoy nature less, and spend time with family and friends less but computers do benefit the society in many ways. Computers help students with homework and projects and they help communicate with other people. Besides the telephone, computers do have some bad things about them, too. Students need computers to help them complete homework and class projects. They help students create good presentations and students can use the internet for research. Having computers will help raise a students grades and help them have a more successful life in the future. Parents and kids can communicate long-distance friends and/or relatives and they can talk to co-workers, bosses, teachers of their kids, and with their own children/parents, too. Having computers would create more communication with some people and help keep in touch with family members. Besides all of the good things, computers do have bad qualities, too. They can lead to children seeing inapropriate sites, and maybe even a virus that crashes your computer! Most of the programs to get rid of viruses block children and adults from seeing inapropriate sites (like gambling, pornography, etc). We need a computer that is pre-installed with the best up-to-date virus protection system, that helps protect children, teens, and adults from viruses, inapropriate sites, and cyber-bullies. Having these will make a computer almost perfect! The computers everyone needs should help students learn, keep raising communication between people and be pre-uploaded with programs to protect people from viruses, bad websites, and cyber-bullies. Computers are needed, and without them, our lives would be extremely miserable."	4	4		8																					
600	1	Daer People of the Newspaper I think that computers are good in some was like to look some think up adout the other side of the world. Like if you have to do a paper on the other side of the world a computer is up to date unlike a book so computer have a good effect on school kids and work so computer are good but other then that most people send all day talking to people on theme and don't go out side and get fresh air so computer have bad effects on some people and have good effects they all need for work and stoff so I think that most people use computer to much to talk to people and for gaming. But some people don't go on it for a long time and go out side and use a computer if they have to for work so the effects of computers is that to meny people use theme forever and talk to people and site and get fat from not going out side and playing and geting fresh aire so most people over use there computer on facebook and stof like that were they code go out side and site on a swing and txt and get fresh aire.	3	3		6																					
610	1	"Dear @CAPS1 times, @CAPS2 people think that computers are good for socity but I do not. Computer's riskes out weighs the benighits. My first example is my father. My father never turned on a computer in his life and his buisness is doing fine. My father and his father has all of their records in a safe. One of my fathers friends had everything on his computer. When a virus hit it all of his files were gone and along with his records. My father handwrites all of his papers. He says if i need to type something out i'll buy a type writer. Also on things like facebook someone can see everything that another is doing. This is were alot of people pose as someone eles and thus @CAPS2 people get kidnapped or killed. A very good reason is that when people have alot of personal information when a virus hitls that person knows everything about you that you put on. For exampel i was watching a show on discovery channel when a man hacked into a myspace acount and used that persons name to people and try to create a cyder to the pentagon, that person almost got caught but never was. So you can see why my family does not like computers. My family is always at the farm or in the barn working on we have no time to be on the internet the only thing you need it for is school work. What ever happened to the old fasion way no computer, no problems."	3	4		7																					
611	1	"Dear @CAPS1 @CAPS2, I have @NUM1 reasons why computers effects have on people. First, computers are not good for your eyes. Second, the reason why people get on computers a lot. Third, there are so much games and places to go like myspace, facebook and even twitter and much more. Keep on reading so I could tell you all about my three reasons. First of all, computers are not good for your eyes because computers are like @CAPS3's is the something but not really because computer as more information and @CAPS3 dont really got so much information you could browse for. My second reason is that the more people be on computers the more blind they could get just for being on the computers for a hour or more. Third, some people dont even dare if they be on ocmputer they wont they might think that just becaus ethey wear gasses they wont get blinder but they are wrong they will get more blinder. As you reading you will find out my second reason fro being to much in the computer. My second reason, is that why people get in computers alot well peopel get on computers just to their or do their taxes but that is not good because just because your doing your bills or your taxes you  to alot of information that people in other countries or state could get without you knowing , second is that people or get on computers to pay their bills or do their taxes they also get on the computer to maybe order something or buy a ticket to fly to a place they want to go like a vacation place or a business trip. my third reason is that they not only buy or order things but thet get in websites that will make their lives better like meeting soembody special or something else. As you keep reading you will find out my third reason for being to much and so long in the computers. My third reason, is that their are alot of activities to do in the computer for a example myspace, facebook and twitter are the most popular website that people get in just to meet new people and talk to old friends. In conclusion, people should not be on computer too much because of their health and their privacy and also to be sure not to meet strange people. "	4	5		9																					
615	1	"Computers should be for everyone! Dont you think?, I do. And here's how @CAPS1 gonna convince you. Computers can basically be called a gateway to learning. Positive effects that computers have on peole is that, it teaches hand-eye coordination, give people the ability to learn about faraway places, and even allow people to talk online with other people. These great qualities computers have for people are fantastic. Also the fact that computers just keep upgrading as time goes by. So, by you reading this introduction, I hope you are satisfied with what I am going to in order to show you that computers are positive devices and can be helpful to everyone. Firstly, as I started in my introduction paragraph, computers help teach people hand-eye coordinates. This i believe is a good thing to know because without it, there arent many things you could do. For example fly a plane. You wouldn't be able to do that without both hand and eye coordinates because you would have to manually move the plane, and check to see if everythings in order by multi-tasking. Furthermore, this is just one given reason on why computers are positive towards everyone's benefit. Secondly, computers give people the ability tolearn about faraway places and people. This is also good for people's benefits because, theres knowledge in every bit of it. Your learning about others cultures, heritage, family history, and so forth and so on. This could also help you in the long run with any job you want to do because knowledge can get you anywere. It can get you very far in life so learn as much as you can, and I beleive computers can do so. This is another reason why computers can be positive. As for the last reason, I say that peolple can also talk to other people online on the computer.This is also beneficial because again, like I stated in my @NUM1 paragraph, you can learn many things that way and meet new people. Now dont you think computers can benefit anyone! I do and will always have the same opinion that is positive towards computers. For my conclusion, I would like to say that I hoped you enjoyed every bit of what I had to say, and you can also agree with the positive affects computers have on people. I truly beleive that computers are beneficial to all people and should continue to be around. it benefits society, and I enjoy every bit of using it. Thank you."	4	5		9																					
616	1	"Dear Newspaper, People always believe that technology today such as computers are making more and more people lazy and not going out into the real world such as people who don't spend time with family, become very unfit, and also @CAPS1 websites and people you talk to can put you in harms way and you can get hurt. First, who wouldn't want to spend time with family and find out things that happend to them, @CAPS1 people because they are to busy being on the computer instead of going camping with the family, going to an amusement park and also some family gatherings. People who thinks that the computers is a helping thing to use but @PERSON1 said ""@CAPS1 people learn much easier from family of friends then from a computer. Second, @CAPS1 people are becoming @CAPS2 because of computers intead of going for a walk or nice day they sit in their room and sit on the computer and seeing virtual things instead of seeing things. @CAPS1 prove who are sitting on the computer people you might should be joining a sports learns with everyday. Last, @CAPS1 @CAPS3 that go on the computer and adults are getting because of the of talking to people you have never seen or really know about. When you are on and someone and live where you live they can be lieing and you could take them seriously and meet up with them and that is how you can get killed or go missing. Also, the computer allows you to put pictures and videos online and a lot of teens and adults are posting up on the internet very inapropriate pictures of these bodies and people should't be seeing that. I hope that if you or a family is always on the computer you should say you need to spend time with your family, you can become very unfit, and you can be at risk of getting hurt by people you don't know."	4	4		8																					
623	1	"The people who are concerned about the bad on computers are right about a couple things, but good does come out of it like what is the miltary needs recruits for the army they can post up their ad on the computers that everyone will see, and what the people who drop out of school and they want a second chance they can appily for scholl online. My last reason is what those people who have a hard finding work they always look up the best job for them over the internet. Read More to find out how the internet is good for society. First, as the army keeps losing more and more soldiers in combat and they try to recruit people they can post their ad up over the internet. Sure they can mail it out but that would take forever for people to find out about it and learn about it. For example, they can post the ad up on myspace and have thousands of people looking at it in minutes. Finally, the internet is a great way for the miltary to recuit soldiers. Next,"	3	3		6																					
625	1	"Wouldn't you agree that spending time on the computer takes away half of your life? Going on the computer can have a negative effect on you! Personally I think not going on the computer benefits you, @CAPS1's more time for your family, going outside, and staying healthy! Certainly going on the computer will mean less time for exercising. For example, lets say you went on the computer for an hour, that hour could have been used to go outside and stay fit! think about the choices here; you could either sit on a chair and play on the computer or take a nice run and burn a ton of calleries! Statistics show that @PERCENT1 of people that go on the computer instead of getting exercise, are in risk for health problems including obesity. As you can cleary see going on the computer really isnt the healthyiest choice to go. Most definatly going on a walk or enjoying nature is better than going on a computer. A girl named @PERSON1, from @LOCATION1 ""I love to enjoy the beuty of the outdoors that god gave to me I wish I knew that years ago while I was a lazy woman on the. If you just even look out your window to see this beautiful god created for us you would want to go out there and enjoy @CAPS1! Everyone wants to live like there dying or in other words live life to the fullest! in order to do that you have to see life and go out there and experance @CAPS1, not sit on a computer! Without a doubt this world is gorgeous and @CAPS1 is worth while to see the nature! Everyone knows that family comes before everything! For example, you might love the computer but that love should not over power your time you spent with your family! One day on a @DATE1 night @PERSON2 was on the computer and her mother called saying, ""@PERSON2 @CAPS1's time for dinner"", @PERSON2 ignored her mom and chose to go on the computer! Now you really cannot give up time with your friends and family since they are so important! I know with my heart and saw that my family means the world to me and everyone shown more time for each family member, not the computer! Its now or never to decide if computers benefit society or not! With no computers you could have so much free time for your friends and family if you could only imagine! Most importantly @CAPS1 will not only benefit you but @CAPS1 will mean a lot to your family so what are you waiting for? Get off the computer and spend some qulity time with your family!"	5	6		11																					
626	1	"Does computers have an effect on people? Do they have a good effect or bad effect. Dear Local Newspaper, I agree they have a good effect on people because you can learn from them, you can can look at maps if your leaving out the state there good to talk to people online, you can shop online. I don'@CAPS1 think adults spend too much time on computers than exercising I think kids mostly on the computer playing games and other activities, some people use computers for homework, writing papers, or searching for people. Computers are good ways to learn about people and words, there not just for playing games and listening to music, there for good use, you can look up restaurants and look at there prices, @LOCATION1 shows site you can look at episodes of @CAPS1.V. shows online. I think computers are better than books and dictionary because you can do all that stuff on a computer. Some people think computers are good things to have cause its fast and easy. Some people thnk computers are a waste of time on them. Computers are good because if you need to write a paper you can type it and print it instead of having messy hand writing, computers are good for if your in a rush to search something its fast. Computers are useful for anything like books, writing paper, websites, chatting with friends web maps, music, games and etc, they do have a good effect on people and kids. "	3	4		7																					
628	1	"Dear @LOCATION1, @CAPS1 you imagine where the world would be without computers? Our daily lives would be dull and boring without new technology. Computers help society do various activities that would be impossible if we didn't have computers. They give us the ability to learn at home, connect with other people, and give a source of entertainment. From these reasons our lives because easy and convenient, which is what @CAPS2 people strive to accomplish. The ability for an average person to learn has greatly increased. It has gone from just being able to go to school to the @CAPS2 various ways to increase your intelligence on the computer. Programs such as @ORGANIZATION1, which teaches people how to speak a language, are available on the computer. These programs are like going to school, but more accesible to the public. To further help the public, there are ways to gain college degrees online. that how . Even if you go to school a computer @CAPS1 still help you excel in you work @CAPS2 sources of research are available on the computer and you like to the web a computer is a great place for fun. However, people still think computers are good. They claim to gaining on the other hand, the computer gives people website to help lose weight.They also say people aren't enjoying nature, even though there are @CAPS2 ways to appreciate on the computer. Lastly, it is stated that you dont . To conclude, computers greatly benefit us and are good. New technology is good thing and should keep expanding because of gaining the ability to , conncet with people and having fun, a computer helps the general public. Please, think of what i have said and buy a computer!"	6	5		11																					
632	1	"People using computers is a good way for them to talk with distant relatives or friends, learn keyboarding skills, and research about far-away places. First, the wonder ful technology that computers have is amazing. They can surf the web in milli-seconds. This benefits people because if you were doing a research paper on china, many search engines let you surf the web at blazing fast speed, and in a little time, you could have all the information you needed. Scientists say that @PERCENT1 of computer-users have fast internet, and they reccommend it to other, first-time buyers. The computer that I use is a unique computer that was customizable to my liking. I like playing games and editing videos, so I got an outstanding graphics car that has outstanding speeds for rendering videos. This let me play games and edit videos, and my @NUM1 gb hard drive is capable of storing all my programs and projects, for future use. Doing many things on the computer can really help your hand-eye coordination. In fact, about @PERCENT2 of computer say that over a using a computer. they were to type @PERCENT3 quicker that they could before. Thats a very good number, but the average person woh types could write in @NUM2 in I have. I can type a that big in about @NUM3 minutes because it have been typing in other @NUM3. Computers are a big part of my life and I still have time to do other things with my family, and friends. The last thing that computers help us people with chatting with friends on websites, like facebook, myspace, and @ORGANIZATION1. They all let you share with all of your friends, and of you needed to, you could chat with far away friends or relatives. This helps because if you haven't talked to your cousin in a while, you can check up with him and talk about things. I have a causing who graduated college and is now teaching in @LOCATION1, and when our gets together, we webchat with him on @ORGANIZATION1 and it is helpful because we haven't seen him in @NUM5 years, and we all wanted to see what he was up to. He was also able to send us pictures, which helped because we all missed his face. So, blazing fast speed to chatting with distant relatives. These are key factors that show us that you can have fun on computers and still have time for family and friends."	5	5		10																					
635	1	"Dear @CAPS1, @CAPS2 of late there has been controversy of how Computers affect people's lives. I believe that the effects on people negative. My main reasons of this argument are. The persons health their the users well being. Did you know that over @PERCENT1 of kids and teens are obese @NUM1 computers can contribute to this statistic. If a person is eating unhealthy but sizing. They can still be fit but if they go on the computer instead of working off all the. They become fat. This can be a serious problem. Becoming overweight has many health risks liked heart other. It also could prevent a person from excersicing. If they are overweight their legs could ache and a simple set of stairs could become a huge challenge. Do you want in obesity rates? I would think not. If you watch tv you could picture perfect families. We all know that no family is like that. Introducing computers could mess up that fact even more. For example, my cousin used to be an outgoing friend person. Now because of computers he is a @LOCATION1 who does nothing else but play on the computer. He gets up eats breakfast. (The of about ), then plays on the computer untill lunch. He eats a small lunch and right back to playing. After along @NUM2 to @NUM3 more hows of playing. He off the computer, hopps into goes on his laptop all night. This greatly affects his family. They try to get him off but all he does is online. He cant interact with his family and this has a huge infact on it. Even though he could get off and talk one of the only ways of talking to him are through facebook. Now because of this family is. We can easily avoid this by telling every body these known facts. My final argument for you is the users well being teen many of us have a facebook of @CAPS3 I have homework I to use the internet for facts and stories. @CAPS3 I do so to go on facebook. If anyone dows the effect our grades. If we chat on facebook we doing our. If arent doing our homework we wont get a good grade. If we could less to other serious problems. Another thing is that you could actually need your computer to stay. It could be addicting and you might rely on it ""once a to kill himself because he dident have his computer"". So @CAPS2 you can see there many negative effects on a user of a computer. It could many problems inthe future like health. the family happiness. So spread the word for the sake of thousands of people."	5	5		10																					
643	1	"Today more than @PERCENT1 of our population spends expensive amounts of time each day on the computer. I agree that having a computer in your home is benficial at time, but to me the disadvantages outway the advantages of spending to much time on a computer. Disadvantages such as cyber bullying, illegal websites, the criminals that use the internet to target days, and the interference that spending to much time on the computer has with your grades and other school work. I think that largest number of people affected by spending to much time on the computer are kids. Mostly kids right name from school, drop there backpack, and instead of sitting at the kitchen table or study area to do homework, they sit right down in front of the computer. Then what happens to that homework? It usually doesnt get done. That absence of homework could make an enourmous decline on a students average. However, homework is not the only school work effected by the computer. Even in school kids use internet on their cell phones. This provides a huge distraction for kids and usually ends up with the result of kids not completing the task asigned to them. Not getting work done is not the problem. Computer presents to kids through. It also helps with bullying; cyber bullying. Alot of kids are bullied and picked on the school but then that bullying carries itself to the childs home threw the computer. Once at home a kid can get hurtful emails or instant messages. These hurtful messages @MONTH1 do a lot more than just hurt someone feelings, it can hurt their self asteem and how they feel about themselves. Then as if cyber bullying and not doing homework werent bad enough. there are also criminals on the computer. These criminals prey on kids. They can find passwords to accounts. They can find out personal information about yoo because of how much time on the computer each day. Once they find out enough about you they use to it gain your trust and the problem only escalades from there. Although many kids are affected by the amount of time they spend on the computer each day, there not the only ones. Adults are affected just as much and just as easily. One thing that lvers adults in to spending all their time on the computer is all the ""great deals"" they can find on the computer. But many of these great deals come from fake or illegal websites. Websites that are selling stolen merchandise. Then show you all the benefits from buying from them and then once you believe them and buy what they are selling, they have all of your personal information. From their you can end up with an empty bank account or even identity theft. Does that realy sound a ""great deal?"" @CAPS1 to me the disadvantages of having a computer definetly out way the advantages of having a computer. I think that people need to step away from the computer desk, get good grades, avoid bullying and criminals. Keep there bank acounts full and there identity safe. Instead they should spend time outdoors, with family: or enjoying life!"	5	5		10																					
